rank	gene	score
4485	C4BPA	2.469537940826182e-05
4486	ATP5PD	2.467550878216973e-05
4487	NDUFA4L2	2.4635072247541287e-05
4488	RPS21	2.4625120565735024e-05
4489	DFFB	2.461259062100478e-05
4490	SRSF6	2.46080209033592e-05
4491	RSAD1	2.4601173357709034e-05
4492	BPTF	2.4593222796597306e-05
4493	OXT	2.4573127632659277e-05
4494	STAP2	2.4543908993355987e-05
4495	QKI	2.4531151915457715e-05
4496	PABPN1	2.4525483375723227e-05
4497	SMPD2	2.4523829433471808e-05
4498	IGHV3OR16-17	2.4523666803974082e-05
4499	ING4	2.4510841755755486e-05
4500	SRPX2	2.4507157749279098e-05
4501	NOX3	2.450491326552371e-05
4502	SF3A1	2.4490439180870447e-05
4503	NGB	2.448935763177442e-05
4504	CAMLG	2.4468956869669888e-05
4505	PUM1	2.446595971287477e-05
4506	S1PR5	2.4439238185803875e-05
4507	STX5	2.443661426481715e-05
4508	KLRG1	2.4435016626248747e-05
4509	CHD5	2.4413490572305175e-05
4510	SNTB2	2.4411994574740166e-05
4511	TNFAIP1	2.4407675776731274e-05
4512	RRN3	2.4397850330439505e-05
4513	FBXO25	2.4377093773183284e-05
4514	ZC3HAV1	2.4375495508450063e-05
4515	NLK	2.4356843766475816e-05
4516	DOK3	2.435537949177032e-05
4517	HLA-DPA1	2.4351466892017714e-05
4518	ARHGEF5	2.432158592242324e-05
4519	RYR1	2.4310289597066298e-05
4520	CASP14	2.430261475062186e-05
4521	CCR3	2.429670750723147e-05
4522	USP36	2.4266536518628083e-05
4523	XYLT2	2.4255434776108755e-05
4524	DHCR24	2.423452885623e-05
4525	CDA	2.4227241804167157e-05
4526	ATXN10	2.4226172295593992e-05
4527	NT5C2	2.4224271034312463e-05
4528	LTB	2.4197375017641794e-05
4529	ZNF346	2.419533144983735e-05
4530	BOK	2.4161685602653146e-05
4531	TRIM29	2.415244150693374e-05
4532	DCK	2.4146565201526287e-05
4533	PIP	2.4129610450282126e-05
4534	ETF1	2.4122461755704e-05
4535	TWIST2	2.4066071694259443e-05
4536	EZH1	2.405382137813111e-05
4537	GRK5	2.404794716745892e-05
4538	PTGFRN	2.404240055268477e-05
4539	ISG20	2.4020847741412168e-05
4540	ADGRL1	2.4009361400955962e-05
4541	REEP5	2.396976685356879e-05
4542	ITPR2	2.3949868094467977e-05
4543	DYRK2	2.3947113223731893e-05
4544	ATOH7	2.3939124026257606e-05
4545	APEH	2.3923047551690542e-05
4546	HLA-G	2.3919121731217638e-05
4547	SPINT2	2.3902001548638465e-05
4548	RPL7L1	2.3892513080205585e-05
4549	CD226	2.3858875513918146e-05
4550	SPTLC2	2.3858029047600453e-05
4551	GLIS1	2.3842022489203015e-05
4552	NR0B1	2.3837342064081743e-05
4553	TP53I3	2.383037872753306e-05
4554	MSX2	2.3826575242062604e-05
4555	CNOT8	2.381276034024864e-05
4556	UXS1	2.3807274504258724e-05
4557	RPL17-C18orf32	2.3799598874214532e-05
4558	PARPBP	2.3787415845720276e-05
4559	FBXW4	2.3763885967751646e-05
4560	IPO8	2.3762564390652263e-05
4561	DHH	2.3762196296782218e-05
4562	SKIC8	2.375650080985844e-05
4563	NUP155	2.3755649089895116e-05
4564	PTHLH	2.3753375850268495e-05
4565	SORD	2.374018971334726e-05
4566	IL17F	2.3717989465073145e-05
4567	FZD2	2.3715036046178645e-05
4568	PLOD3	2.3712577260460125e-05
4569	MYL9	2.370889459813978e-05
4570	BYSL	2.3706770625689983e-05
4571	CCL17	2.370598436177621e-05
4572	ZMPSTE24	2.3702314327192412e-05
4573	RIBC2	2.3678034228091863e-05
4574	FKBP6	2.3677793384420665e-05
4575	PEBP4	2.365785475912187e-05
4576	ISLR	2.3650725692639077e-05
4577	CITED1	2.364603753450379e-05
4578	VIP	2.364497874138646e-05
4579	PSG5	2.363723939354012e-05
4580	FPR2	2.361397571373495e-05
4581	CNOT9	2.3603013158045733e-05
4582	SLURP1	2.358483632650023e-05
4583	MRPL17	2.3567320972908208e-05
4584	LINGO2	2.3554959567782114e-05
4585	ANG	2.3547649364459753e-05
4586	ANKS1A	2.353643897300139e-05
4587	OASL	2.3532222586839105e-05
4588	CNOT6	2.3532070694882742e-05
4589	IZUMO1R	2.3521118438314133e-05
4590	MAS1	2.3511961067767943e-05
4591	STOM	2.349945339497689e-05
4592	BST2	2.3477696814633513e-05
4593	USP6NL	2.3472787849682447e-05
4594	CLIP3	2.347102488885609e-05
4595	IFT88	2.346871271047311e-05
4596	ITGB7	2.346173223470272e-05
4597	CIC	2.3461346049062436e-05
4598	AMOT	2.3461103529723854e-05
4599	BTNL2	2.345423428923549e-05
4600	CTSH	2.3453151798825358e-05
4601	PPP1R13B	2.344886469807669e-05
4602	AAMP	2.344744052484092e-05
4603	DLAT	2.3439397190459803e-05
4604	NUDT21	2.3424626806195606e-05
4605	IL13RA1	2.3422642161954807e-05
4606	MIER1	2.3416765461392782e-05
4607	DENND1A	2.3402735673161042e-05
4608	RPL29	2.339574281143285e-05
4609	CNN3	2.339566291804107e-05
4610	POLRMT	2.33926096402248e-05
4611	CAMK4	2.3389650064801917e-05
4612	GULP1	2.337810656783574e-05
4613	POU4F1	2.336994170311865e-05
4614	HOXC10	2.3366389493272192e-05
4615	ECH1	2.335514850909762e-05
4616	CC2D1A	2.335014311195466e-05
4617	FHOD1	2.334405297605619e-05
4618	UBN1	2.334301825010909e-05
4619	NOP16	2.3307727096324994e-05
4620	CLIC4	2.329946543960223e-05
4621	CD83	2.3296929522748802e-05
4622	TXNRD2	2.329439077599867e-05
4623	NDUFV2	2.3289733582226235e-05
4624	TRAF5	2.328567638396978e-05
4625	FOLR3	2.3283674952878585e-05
4626	NUP205	2.3283205791071515e-05
4627	KLRC1	2.3276954768776984e-05
4628	SP110	2.326174915495436e-05
4629	MRPS16	2.3260853861005163e-05
4630	TICAM1	2.324239649873966e-05
4631	TBRG4	2.324224199735159e-05
4632	KDM2A	2.3234659671968246e-05
4633	PNPT1	2.323053189085367e-05
4634	MXD4	2.3225001758955373e-05
4635	AOC3	2.3220524371253953e-05
4636	PLS1	2.3219700395520646e-05
4637	CHRD	2.3216075261028935e-05
4638	MSL2	2.3182232601504317e-05
4639	COX1	2.318047876336439e-05
4640	MRPL16	2.315496537635149e-05
4641	RHBDF1	2.3154560073020746e-05
4642	LAPTM4B	2.314052254713621e-05
4643	WDR82	2.3130761904955024e-05
4644	APRT	2.3128549367137755e-05
4645	PDCD5	2.3115403924442676e-05
4646	MAGEC2	2.3110156507303073e-05
4647	KANK1	2.3105044796384653e-05
4648	NOXA1	2.310427644136243e-05
4649	RHBDD1	2.3097853475770474e-05
4650	ACADM	2.3090639882895992e-05
4651	WAC	2.306649516968681e-05
4652	SERPINC1	2.3052737704843317e-05
4653	HLA-DQB1	2.304553254861769e-05
4654	NID1	2.3014352054039767e-05
4655	GLUD1	2.300700032509969e-05
4656	CYP2C19	2.299297044275706e-05
4657	COL6A3	2.298623610746024e-05
4658	EML1	2.297308867606018e-05
4659	FHL1	2.2955210070638805e-05
4660	MRPL12	2.29510054356549e-05
4661	NOXO1	2.2949111094366864e-05
4662	FAM83B	2.294411291384443e-05
4663	MAGOH	2.294299799711481e-05
4664	ARL13B	2.2937777638260372e-05
4665	ARHGDIG	2.2937735791166365e-05
4666	ZMYM2	2.2930342266823616e-05
4667	PAF1	2.292673485426777e-05
4668	HMCN1	2.2917335839568186e-05
4669	MYO6	2.2906862182287306e-05
4670	SCN5A	2.2905592903984743e-05
4671	SHMT1	2.29009783320798e-05
4672	PGK2	2.2872185342673786e-05
4673	FOXR2	2.28536339603705e-05
4674	RARS1	2.285121656888685e-05
4675	ARID3A	2.2850751988432478e-05
4676	UQCRC2	2.284387033543522e-05
4677	PCF11	2.2841021445356078e-05
4678	MYOM2	2.2826775452429745e-05
4679	TRIM2	2.281981823376042e-05
4680	IGSF8	2.2815179986282044e-05
4681	GADD45GIP1	2.2811091732189785e-05
4682	NEU2	2.2810901675554398e-05
4683	TM4SF5	2.2793636112299554e-05
4684	ETV3	2.279019909316956e-05
4685	SYN2	2.2776515684042126e-05
4686	AASS	2.2775233142749757e-05
4687	TNNT2	2.2763849102182793e-05
4688	ZFP36L1	2.2758493190351153e-05
4689	PDHB	2.2754889306135716e-05
4690	CNOT10	2.2749370440818955e-05
4691	LIMD1	2.2731630074560875e-05
4692	NUP50	2.273088917250311e-05
4693	PADI4	2.2729209361321836e-05
4694	DCP1A	2.2712178174345607e-05
4695	BCAR3	2.271114155260488e-05
4696	FNBP1	2.2691627256442232e-05
4697	TRIM31	2.2691147850319075e-05
4698	TRIB2	2.2687371582844573e-05
4699	MRPS9	2.268604986358663e-05
4700	CCR8	2.2682423197423998e-05
4701	CYC1	2.265826065332678e-05
4702	TCOF1	2.265412343684389e-05
4703	DFFA	2.2638981820989682e-05
4704	UNC5B	2.2633288989840537e-05
4705	BCL2L14	2.2615545746823e-05
4706	ARHGEF25	2.261213788593378e-05
4707	UFC1	2.2605281799174857e-05
4708	CELF1	2.258269929634037e-05
4709	NSF	2.2569669561761467e-05
4710	MEIOB	2.256904581208603e-05
4711	ENO3	2.256121722363526e-05
4712	AP3B1	2.255940718266759e-05
4713	RHBDF2	2.25466730934239e-05
4714	NR2C2	2.2544900888191625e-05
4715	AGAP2	2.254370420517015e-05
4716	STEAP1	2.253175288153331e-05
4717	IMMT	2.2521818627579116e-05
4718	CEP76	2.2520170076521153e-05
4719	FZD5	2.2519817916553126e-05
4720	PDYN	2.251857432072467e-05
4721	MED4	2.248891501487953e-05
4722	C9orf72	2.248761272016443e-05
4723	BDP1	2.2478211677793665e-05
4724	TAF7L	2.247459761029528e-05
4725	SECISBP2	2.247265044375032e-05
4726	IFIT3	2.2470858684522006e-05
4727	LRIG2	2.2464499088564673e-05
4728	COPS2	2.246121234057176e-05
4729	ATP5MC3	2.2460520644791808e-05
4730	RPF2	2.2446247428595416e-05
4731	SPTBN1	2.2441003389505342e-05
4732	S100A9	2.2428228885356502e-05
4733	ACTR1A	2.2419619464605113e-05
4734	STX1A	2.241137001402808e-05
4735	RASA3	2.240975825290601e-05
4736	ST6GALNAC5	2.2400314181095832e-05
4737	RBMS1	2.2373339846681057e-05
4738	BTF3	2.237167167248674e-05
4739	SH3BGRL3	2.2359062827131854e-05
4740	FBXW9	2.233588660826274e-05
4741	MBNL1	2.233462610090464e-05
4742	MED23	2.232197628495767e-05
4743	TRA2B	2.231990648927588e-05
4744	PTBP3	2.230804380457123e-05
4745	GINS4	2.227510313254815e-05
4746	CD1B	2.2273355057581563e-05
4747	MYH7	2.226667253690593e-05
4748	LTK	2.2263059088748268e-05
4749	ATF7IP	2.2259478799546805e-05
4750	REM1	2.2250814883025253e-05
4751	ATXN1	2.223389165684889e-05
4752	KLRB1	2.2232321913649098e-05
4753	TTC3	2.2230793750619874e-05
4754	CDK15	2.2230068622997325e-05
4755	KRT6B	2.2229238810639917e-05
4756	ZHX2	2.2211147016378192e-05
4757	VOPP1	2.2209522495474763e-05
4758	APOC3	2.2201880635837005e-05
4759	CORO1A	2.22007426002467e-05
4760	GPSM1	2.2198695394661067e-05
4761	IFRD1	2.2197982122542825e-05
4762	TAF1L	2.218643794943537e-05
4763	CACNA1S	2.216869757751863e-05
4764	TIPARP	2.215142471580348e-05
4765	ARFIP2	2.2109171131345925e-05
4766	HOXA5	2.210679095074292e-05
4767	PIM3	2.210627286745825e-05
4768	CELSR3	2.209583096636261e-05
4769	LYVE1	2.2091225253817825e-05
4770	DEF6	2.2090448646387484e-05
4771	CST3	2.205468479798616e-05
4772	MYO5A	2.2040722678115357e-05
4773	C5AR1	2.2036981248685235e-05
4774	ZFP1	2.2027077301939444e-05
4775	SRSF7	2.2024131027701518e-05
4776	CUL9	2.201034979337023e-05
4777	DLG2	2.200291010795745e-05
4778	PRPF40A	2.1992662309802588e-05
4779	ATAD3B	2.1989791676630714e-05
4780	NDUFV1	2.1987371974414136e-05
4781	HNRNPLL	2.1973249575544335e-05
4782	CYSLTR2	2.1969551593250946e-05
4783	PFDN6	2.196951839799484e-05
4784	CAMKK1	2.1955667421619076e-05
4785	TOM1L1	2.1937474512913513e-05
4786	MSR1	2.193193370154681e-05
4787	FKBP9	2.1922512314711597e-05
4788	PERP	2.1914980439829205e-05
4789	IFNLR1	2.1906255016255715e-05
4790	YKT6	2.1903525560381636e-05
4791	SYCP1	2.1902633459940177e-05
4792	ARHGAP5	2.190027845340395e-05
4793	BTLA	2.1897942284110393e-05
4794	USP18	2.188394629708586e-05
4795	BMP1	2.187575291040265e-05
4796	RHBDL1	2.1872907107548073e-05
4797	SELPLG	2.1861587771889614e-05
4798	MRPL21	2.1856938916264258e-05
4799	TBPL2	2.185677829494893e-05
4800	WDR12	2.184977155150632e-05
4801	GPS1	2.1846005736533174e-05
4802	CHCHD4	2.1835338080713558e-05
4803	UQCRC1	2.183526269599883e-05
4804	EPB41	2.183369028511316e-05
4805	COMMD5	2.1831027622612976e-05
4806	PRH1	2.181631445255861e-05
4807	CPSF1	2.1814177462415895e-05
4808	ACTL6B	2.180229553078863e-05
4809	POU4F2	2.1796826923147903e-05
4810	ROBO3	2.1796588854393804e-05
4811	KLF10	2.1790826344246813e-05
4812	ANKRD11	2.1783244790905568e-05
4813	FIP1L1	2.1755478230713223e-05
4814	SEPTIN6	2.174340905578743e-05
4815	TP53AIP1	2.172028769415643e-05
4816	ZMAT3	2.1716120612206898e-05
4817	RPL10L	2.1695155147289586e-05
4818	NDEL1	2.169515489695735e-05
4819	VRK2	2.1689563952165452e-05
4820	EFL1	2.1687558871720916e-05
4821	AVPR2	2.1686882277654308e-05
4822	CYP2C8	2.1680216036937843e-05
4823	SPC24	2.166788466060028e-05
4824	GPSM3	2.166219340194475e-05
4825	FSHR	2.166100689204052e-05
4826	SH3RF1	2.164483608362732e-05
4827	ATOH1	2.1640280446186276e-05
4828	SSB	2.163261828340671e-05
4829	MED8	2.162904053242497e-05
4830	CYP24A1	2.162081070044394e-05
4831	HAND2	2.1612458714902244e-05
4832	CAVIN3	2.1601670450785105e-05
4833	MRPL1	2.1600163565426438e-05
4834	PRAM1	2.1597902170956135e-05
4835	TNFRSF14	2.158525478276221e-05
4836	PCLO	2.1585197360451984e-05
4837	CASK	2.1576603016643e-05
4838	ITGA9	2.1573143774017192e-05
4839	TINAGL1	2.1569306007626634e-05
4840	PRKG2	2.1539150911793687e-05
4841	SOX21	2.1530831613075805e-05
4842	NOL6	2.1529377694994217e-05
4843	LIM2	2.1524025270254618e-05
4844	GOLM1	2.1513913712106277e-05
4845	FABP1	2.150561950767838e-05
4846	ZNF281	2.1502496506513802e-05
4847	CLIC1	2.148353951027293e-05
4848	NDUFS2	2.1477158784194067e-05
4849	GNL2	2.147199244092163e-05
4850	FBXW10	2.1470180353305494e-05
4851	EIF3M	2.146939531392405e-05
4852	TOMM70	2.1466714096295605e-05
4853	TRIM5	2.1454555990898874e-05
4854	GTF2A1	2.1443782433588184e-05
4855	CNOT11	2.1431055894905673e-05
4856	PITX2	2.143021205972929e-05
4857	GPA33	2.1413867060900698e-05
4858	COPS3	2.1403525305921637e-05
4859	TNFRSF18	2.1398149533774737e-05
4860	FYB1	2.139564316033929e-05
4861	PEG3	2.1388717056201565e-05
4862	NUP160	2.1378180494046254e-05
4863	ARRDC3	2.1369840946060964e-05
4864	RC3H1	2.135588555762603e-05
4865	CRADD	2.134524487172622e-05
4866	DCBLD2	2.133665508692542e-05
4867	TRIM6-TRIM34	2.1329166485082883e-05
4868	PREP	2.132229099875405e-05
4869	NRXN2	2.1313493029750453e-05
4870	MEPCE	2.1309152680357898e-05
4871	RASD2	2.1308109441251343e-05
4872	SLC29A1	2.129410422566286e-05
4873	DIP2A	2.1293912230467828e-05
4874	KRR1	2.1291858967387483e-05
4875	MYH10	2.1290460548331863e-05
4876	TFPI2	2.128753037596347e-05
4877	LILRB2	2.1280412462695305e-05
4878	RGS1	2.127792554182834e-05
4879	AIM2	2.1268219620306835e-05
4880	ACVR1	2.1251075476137025e-05
4881	EPB41L3	2.124414770808188e-05
4882	DLK1	2.1237199022810897e-05
4883	C1QTNF9	2.122936461152491e-05
4884	RINT1	2.12178104831474e-05
4885	MED16	2.1209038021812e-05
4886	VCAN	2.1197529695130227e-05
4887	KCNQ2	2.1189656896388193e-05
4888	HLA-DQA1	2.1167062872332668e-05
4889	SLC4A7	2.116270755757033e-05
4890	PTPRH	2.1159498869075713e-05
4891	RPLP1	2.1153689528376974e-05
4892	PRTN3	2.1152822868644673e-05
4893	RABGGTB	2.1139122782631093e-05
4894	RRP1B	2.113772116727939e-05
4895	TRMT2A	2.11340360958648e-05
4896	TCEA2	2.1130638632628496e-05
4897	DAP3	2.112303997216613e-05
4898	IL22RA1	2.1120275580388727e-05
4899	ZNF703	2.11157497196721e-05
4900	GLRX	2.111390808202704e-05
4901	NFIX	2.1100625223609953e-05
4902	HOXB4	2.109778529160179e-05
4903	DACH1	2.1095097957472856e-05
4904	CDCA4	2.1092859420931882e-05
4905	USP24	2.109074165640203e-05
4906	NUP37	2.1085040794377715e-05
4907	CXorf66	2.1082197904345122e-05
4908	IRAK2	2.1081296939205023e-05
4909	RIOX2	2.1081228751659173e-05
4910	GPM6B	2.1061547842573905e-05
4911	PROSER2	2.1047576821048425e-05
4912	AIFM2	2.104232698869555e-05
4913	FATE1	2.1033824429759304e-05
4914	TSC22D1	2.103186136367628e-05
4915	CACNG2	2.1030967734645996e-05
4916	KIF5A	2.1018715114467352e-05
4917	MED22	2.1016515986211803e-05
4918	ECHS1	2.1013049347967807e-05
4919	HSD3B1	2.0999045110130085e-05
4920	OR14I1	2.0995572595326732e-05
4921	TNFSF14	2.09943295465785e-05
4922	SETMAR	2.0993982068604156e-05
4923	DNAJC10	2.098330954318461e-05
4924	ELF2	2.098169991419358e-05
4925	WIPF1	2.096499015827797e-05
4926	KDM1B	2.0961224510681586e-05
4927	CCDC8	2.0957552867601868e-05
4928	FAM83D	2.0950406280065896e-05
4929	MED25	2.094877976666927e-05
4930	SPR	2.0942845840610207e-05
4931	NUP43	2.0930447328264956e-05
4932	DCTN2	2.092431518459768e-05
4933	FOXR1	2.0922037970686596e-05
4934	SIGLEC1	2.0916120730719165e-05
4935	NEU3	2.0896666377757948e-05
4936	DENND1B	2.0895128404462904e-05
4937	MTSS1	2.0886836463870773e-05
4938	RABGGTA	2.0878521491303576e-05
4939	NR1H3	2.0872528906737925e-05
4940	ADSL	2.0870761426320295e-05
4941	GIT2	2.0861876136768823e-05
4942	TNFRSF10D	2.0856282860515225e-05
4943	GTF2E2	2.084697320574115e-05
4944	SLC2A12	2.0833208712986213e-05
4945	WDFY2	2.0831175152506276e-05
4946	SH3BGRL	2.0825255125670723e-05
4947	IBTK	2.08128162198393e-05
4948	EDNRB	2.0808086529361978e-05
4949	PDRG1	2.080571589654378e-05
4950	CCR9	2.0794272405880223e-05
4951	RANBP1	2.0792550825930658e-05
4952	SLC12A7	2.0788176842903143e-05
4953	PRDM14	2.0773344234134567e-05
4954	NEUROG2	2.077258500433239e-05
4955	DUT	2.072370057532336e-05
4956	PRICKLE1	2.0712626302051336e-05
4957	FZD8	2.0711964296261987e-05
4958	HES5	2.070158094485612e-05
4959	MAP3K9	2.0687348903016376e-05
4960	ARL6IP1	2.067458092620551e-05
4961	PGAM1	2.0664187919108277e-05
4962	SF3A3	2.066410895119921e-05
4963	FECH	2.06595790050561e-05
4964	KLF9	2.0656687100310147e-05
4965	NSA2	2.0652394801719462e-05
4966	VDAC3	2.063849129837792e-05
4967	GSDME	2.06349995450386e-05
4968	HBP1	2.0615333810447378e-05
4969	SPRED2	2.0605124232217073e-05
4970	SRP54	2.0593517730289898e-05
4971	SIVA1	2.0593237528199645e-05
4972	CHN2	2.059069722322447e-05
4973	JMY	2.0584344161510134e-05
4974	FBXO42	2.0568739638113184e-05
4975	MAFA	2.0564622317586875e-05
4976	PPIP5K2	2.053739070862577e-05
4977	GTF2A2	2.0528098470672687e-05
4978	SPG7	2.0520051792818142e-05
4979	BCAP31	2.0509137690039752e-05
4980	DENND4A	2.050696485375135e-05
4981	ABCC8	2.0504531239127245e-05
4982	HLA-DRB5	2.0503428990368246e-05
4983	DGAT1	2.049677320805594e-05
4984	ACAP1	2.0495265581270117e-05
4985	HMGN2	2.0492894762507243e-05
4986	BAG4	2.0490975725327302e-05
4987	APOBEC3B	2.0484839852521173e-05
4988	RPL39	2.0479203955040934e-05
4989	SRSF9	2.0467504224121788e-05
4990	POLR1G	2.0446916204613517e-05
4991	CAMK2D	2.0424099467057505e-05
4992	EIF3D	2.041985205150723e-05
4993	ALDH2	2.0419426540261874e-05
4994	ESRP1	2.0413353830758535e-05
4995	UBA6	2.040092356262416e-05
4996	PFDN2	2.0400858166951788e-05
4997	METAP2	2.038542596560742e-05
4998	RPS4Y1	2.0381884329583744e-05
4999	SRRM1	2.0379477594808535e-05
5000	RAB10	2.037725699362118e-05
5001	FOXD1	2.0370133465927597e-05
5002	GYPA	2.036821700968691e-05
5003	ACSL1	2.0341961303366445e-05
5004	VLDLR	2.0339862221949162e-05
5005	POLR1E	2.0333962877750985e-05
5006	B3GAT1	2.0332936882115326e-05
5007	ND4	2.0332163529707294e-05
5008	ZW10	2.032640443040398e-05
5009	ZNF148	2.0319993505084147e-05
5010	RAB3IP	2.0313352955196578e-05
5011	FOXA3	2.0311215940129584e-05
5012	SUDS3	2.0307132249227022e-05
5013	NEUROG3	2.0302383825930643e-05
5014	IL27RA	2.0289752066094857e-05
5015	UBR1	2.0279132317523705e-05
5016	TRIO	2.0273134564107297e-05
5017	ALPL	2.0262145117424818e-05
5018	NIBAN2	2.0261829875749938e-05
5019	LTB4R2	2.025194896228445e-05
5020	OAS1	2.0234954185752702e-05
5021	MED30	2.023453182685513e-05
5022	IP6K2	2.0228418192403202e-05
5023	SP4	2.022649199182383e-05
5024	LINGO3	2.0223949519184314e-05
5025	BDKRB2	2.0223311364077702e-05
5026	SYMPK	2.0218424109388025e-05
5027	TF	2.021793247799468e-05
5028	CHN1	2.0209010941947163e-05
5029	SPINK6	2.0202025197691082e-05
5030	APOA2	2.0201344300622025e-05
5031	FBP1	2.0197768835146457e-05
5032	PLEKHG4	2.019183418436312e-05
5033	ZBTB2	2.0191697892880486e-05
5034	SF3B5	2.0186923564658716e-05
5035	POU5F1B	2.0178875746350138e-05
5036	MED20	2.0178128418926696e-05
5037	FCHSD1	2.0162617739148945e-05
5038	OFD1	2.01436416827341e-05
5039	BMS1	2.0126921375839496e-05
5040	RRP8	2.011414543556005e-05
5041	TCAP	2.009763512172411e-05
5042	RNF111	2.0094104454559258e-05
5043	ANKRD13A	2.009387059379315e-05
5044	ATP5MC2	2.0055480830832687e-05
5045	MASTL	2.005246985476506e-05
5046	PPBP	2.0025302987098924e-05
5047	MYL6	2.0012236113387527e-05
5048	RNF216	2.0005837629334098e-05
5049	SNRPN	2.0005758519549572e-05
5050	EEF1D	2.0002060019622484e-05
5051	USP30	2.0001454700454935e-05
5052	AK2	1.9999946060496998e-05
5053	RPS19BP1	1.9999019287851467e-05
5054	PUM2	1.998509241772013e-05
5055	SERPINF1	1.9982290129714706e-05
5056	C3AR1	1.997651115316018e-05
5057	CD58	1.9955161884473303e-05
5058	SRSF5	1.9953419721582153e-05
5059	SCN2A	1.9948257236609105e-05
5060	TRIM3	1.9944237574840877e-05
5061	SLC44A3	1.9943186728416318e-05
5062	TRIM6	1.9938522595623888e-05
5063	AMFR	1.9919659123719096e-05
5064	NKX2-2	1.991416415992208e-05
5065	FBXO7	1.9911667069858e-05
5066	DBT	1.9907622974225934e-05
5067	MS4A1	1.989711212691939e-05
5068	TNFRSF25	1.9884396087143347e-05
5069	AFG3L2	1.98831680248926e-05
5070	ARFIP1	1.9881017159272875e-05
5071	PLAGL1	1.9878104978497932e-05
5072	SERPINB1	1.987594113631653e-05
5073	CYSLTR1	1.9868467148362436e-05
5074	ERLIN2	1.9866099935138855e-05
5075	ELL3	1.986389754826664e-05
5076	TIE1	1.985730704994676e-05
5077	HECW2	1.9846178493690988e-05
5078	TENT4A	1.984606119656739e-05
5079	H2AC17	1.984026167952204e-05
5080	ZC3H18	1.983773783317377e-05
5081	PACC1	1.983524235851924e-05
5082	NDE1	1.9804537101781042e-05
5083	MRPL19	1.9804098498241717e-05
5084	FAM168A	1.979783080730145e-05
5085	CMTM8	1.9780720365621643e-05
5086	KLF17	1.977001145386738e-05
5087	C1QA	1.976517290988917e-05
5088	SUCNR1	1.9755931609885487e-05
5089	PGD	1.975589239237113e-05
5090	KCNJ11	1.974510539968276e-05
5091	ADA	1.9727577435619745e-05
5092	CREM	1.9711987051031565e-05
5093	MED28	1.970993458063024e-05
5094	IL11RA	1.9707958169946163e-05
5095	KLC3	1.970165940948572e-05
5096	ADAT2	1.9680999728049373e-05
5097	ELMO3	1.967331148744002e-05
5098	EIF4H	1.96684606217693e-05
5099	MTCP1	1.9667239350068563e-05
